date,n_observations,r_squared,adjusted_r_squared,coef_const,ols_p_const,hac_p_const,coef_BTC,ols_p_BTC,hac_p_BTC,coef_NASDAQ,ols_p_NASDAQ,hac_p_NASDAQ,coef_GOLD,ols_p_GOLD,hac_p_GOLD,coef_USD,ols_p_USD,hac_p_USD,coef_VIX,ols_p_VIX,hac_p_VIX
2021-01-15,252,0.7434259693645254,0.7382110500426662,0.0008868458538657475,0.6911523524674614,0.6570101884228078,1.1297973362360854,4.3884645165932486e-61,1.508719572278231e-82,0.3003376640665379,0.05205234737883795,0.05073851892436411,-0.046223149668151275,0.7899145645788108,0.8083330796678034,-0.014615330106861224,0.9772419800520007,0.9720261875016704,0.031554670214252144,0.39879249693618035,0.507957652491535
2021-01-19,252,0.7211377489617956,0.7154698170301248,0.0015902659710214954,0.49862633719969496,0.464758788512855,1.1127542035925169,1.4810104629509255e-56,1.1103258664301471e-69,0.325126214430394,0.04570972936364682,0.038054910972657625,-0.03362821628272741,0.8539831141670636,0.8611754314956199,-0.12841571507869487,0.8119361771536935,0.7626210502582391,0.028108514089044363,0.4750675887879975,0.5556882753522787
2021-01-20,252,0.7210829366293882,0.7154138906259204,0.0015989849290325613,0.4960695553864951,0.46562099274084023,1.1118928242848876,1.2361820446315012e-56,2.9034382848228166e-69,0.32373891452698567,0.04678099903358293,0.039244062652230106,-0.02777890228508742,0.878887186387934,0.8851680542679239,-0.12398968810009736,0.8183016577008718,0.770466364554328,0.02677547287051081,0.4964451180367162,0.5754480685725327
2021-01-21,252,0.729398112138142,0.723898073766966,0.001346470556536529,0.5676832527821031,0.5286959427385858,1.1281952740363215,5.391934250018429e-59,8.63436533389616e-84,0.31009890361081704,0.05735927738329426,0.04575197138803016,-0.03203444540643226,0.8610654653686854,0.8678713422290351,-0.07630078585359912,0.8878224897883333,0.8556140567452142,0.028087512658779488,0.47731399698398835,0.5547294604990685
2021-01-22,252,0.7305471035791211,0.7250704186925179,0.0013981520846741001,0.5534611392706148,0.5155754858839652,1.130814523049263,2.389244441818725e-59,2.106897198232176e-85,0.31006491895746835,0.05751933880068786,0.045632162030454566,-0.036159138070890384,0.8434710366394965,0.8513836250039618,-0.07251817710968078,0.8934432434059609,0.862894602691483,0.02882600892587456,0.465704403101903,0.5428712142703676
2021-01-25,252,0.7255401670919219,0.7199617152035463,0.0017392737993813217,0.4657984474534014,0.4290851383359805,1.126976136468199,2.1758922247354562e-58,3.3982400542646043e-85,0.33850004108132375,0.03991361924140349,0.030557235482195258,-0.03757913950450664,0.8391278146258965,0.8458334168313395,-0.03391500105375811,0.9505953183742488,0.9363983336221692,0.03615489910144187,0.36591663784788653,0.4513342922626865
2021-01-26,252,0.7252886977716675,0.7197051347182462,0.0018469913217388052,0.43817269568632944,0.40395549153625243,1.1297021069239492,3.941403621483555e-58,6.204932348443033e-82,0.34195435479811653,0.03825875090882328,0.030022640265265275,-0.0399223710878048,0.829213444479436,0.8359837192143035,-0.032413480663253225,0.9527849485005397,0.9393820123948424,0.03921293977574955,0.3348645664844796,0.43355247236787964
2021-01-27,252,0.7273029182117818,0.7217602945982002,0.0019332105159134234,0.4174892998854395,0.38240182128548994,1.1315059163038192,3.034587807255969e-58,7.548966522163798e-82,0.3238357247051092,0.04301148564861006,0.02813564573593225,-0.04174083925610897,0.8214129166861098,0.8301951219027754,-0.04789833707635549,0.9299387795759502,0.9090390642577411,0.03171558415303332,0.39715234269235167,0.45719249345088164
2021-01-28,252,0.7264697861131614,0.7209102289203395,0.0017561052386472651,0.46222568365252925,0.4267865134414247,1.1255169165254673,4.933560793270555e-58,2.7928899918491407e-80,0.350649481746696,0.027226857815077977,0.01718800882170171,-0.03695274321704439,0.8419687240988973,0.8489062034272044,-0.03003543388854024,0.9561266232206206,0.9428499619956037,0.039286614032134445,0.2878576652516912,0.35092134713441625
2021-01-29,252,0.7268535860663355,0.72130182968557,0.001667244441990116,0.484815164196321,0.44761357166633553,1.1261587133231357,2.8604187200567034e-58,1.536626459678532e-81,0.35463433130651156,0.025381140537149936,0.015601559589475796,-0.04160492725223103,0.8222519595362361,0.8295064329476776,-0.02378437724750393,0.9651872027079147,0.9545742074730182,0.04132797769740194,0.26366981795596345,0.3240365367863166
2021-02-01,252,0.7266979958369939,0.721143077053193,0.001741108397330863,0.4650558281167525,0.42690670139337616,1.1252752407881963,2.0479384243641962e-58,6.474137553173309e-82,0.35897678174002384,0.023867214194234387,0.014865894477608988,-0.04071042345053569,0.8258465682106587,0.8326808684146341,-0.022914995364682778,0.9664321667022969,0.9559483920470447,0.04240405858056881,0.25573106597668727,0.3194660923805277
2021-02-02,252,0.7295237405575038,0.7240262556094856,0.001663284904825973,0.48408353042774777,0.4429227009565644,1.1299767730475976,5.922006416369851e-59,1.5507610055355456e-82,0.3457317984821544,0.028895764554296266,0.01878066472123321,-0.05292832980185952,0.7737116217493296,0.7814956791982044,-0.06273399505357524,0.9081890935243951,0.8783027256934633,0.039410437884531746,0.2869153742401757,0.3501413670461502
2021-02-03,252,0.7301181634082863,0.7246327602255278,0.0017825754967283058,0.45411997101289603,0.412936554862097,1.1327417675002232,4.798699897491682e-59,3.023600577713401e-82,0.3317901096966292,0.035482316920363376,0.024160960229947053,-0.0497827318774372,0.7877204347002444,0.7965589449117727,-0.06484714839758898,0.9052607739728614,0.8743660631032734,0.03620007862198205,0.32659408697756653,0.39375166396477057
2021-02-04,252,0.729444187478663,0.7239450855981481,0.001561465476236526,0.5120154706970476,0.46884750343346004,1.132173741499155,6.234813746357345e-59,4.3791708118206526e-82,0.3318103663358666,0.035603674900852915,0.02513554701767152,-0.039753399113898746,0.8290936878353532,0.8352587342548681,-0.09831744872092785,0.857024484930322,0.8090800173169723,0.0374409779529056,0.31099204943830683,0.37676314411756984
2021-02-05,252,0.72956609478147,0.7240694706916626,0.001604736539351418,0.5010256468782763,0.4557146236823847,1.132883358880906,6.669614306540899e-59,3.593962785494517e-82,0.3273788463258839,0.03827045040549585,0.028278967888696167,-0.03687253935954039,0.8414590896190712,0.8473090963286195,-0.14232077462201642,0.7943576774239525,0.7257463720004103,0.03625102446803433,0.326860856048247,0.39413229427375807
2021-02-08,252,0.6992530701590902,0.693140327682649,0.0010162577290007125,0.6863205247842549,0.6330545753055481,1.0656447188393787,3.80929285305524e-53,2.0525842737593392e-36,0.3459126418915206,0.0377613691992848,0.02200757396333549,-0.038115104465868854,0.8444869070603804,0.840408412871942,-0.19919154084474777,0.7293878773189992,0.6290776088556299,0.022686786666165814,0.5593349458729966,0.6207116743768011
2021-02-09,252,0.699283165287792,0.6931710345009585,0.0010537985448111288,0.6755136791880418,0.6219444594367072,1.065505182377307,3.9129891646544475e-53,2.153463926414689e-36,0.34654945543450466,0.037411528649366886,0.02170242021033567,-0.037666235439827375,0.8462943876260128,0.8424245976125837,-0.19906351643542386,0.7289764179480804,0.6292875765504394,0.022699600086844178,0.5590460656595326,0.6202132086224337
2021-02-10,252,0.6986709912674876,0.6925464179192657,0.0010979485568290291,0.662651531425064,0.6035065186992006,1.063062248441995,5.642000458087986e-53,1.6921784553336613e-35,0.3466629208234744,0.0374212657848808,0.021860130897315488,-0.032506157898578025,0.8672822014408959,0.8641124316715195,-0.19670882363335773,0.7321964316829683,0.6341566238960148,0.02232676858298798,0.5657145904582708,0.6267163821696102
2021-02-11,252,0.7028684396851973,0.6968291803292054,0.00043722185405011037,0.8605843051159697,0.8293780147598464,1.0594819899518888,9.658845098915295e-54,5.7891375660352604e-34,0.36909287964352244,0.025147734823165676,0.014890429181065663,-0.034564915658750944,0.8571790268119661,0.8545786221127156,-0.2825134376246333,0.6195448768482013,0.4806703120268806,0.03099501251311089,0.4213431419741448,0.49274861034734585
2021-02-12,252,0.7019923548219933,0.6959352888630908,0.0005376190996012871,0.8292419014493283,0.7897543024340982,1.0584097940495865,1.4187131930859674e-53,1.4178370292273214e-33,0.3647128452157173,0.027138258239480496,0.01587663578212021,-0.036539818015000614,0.8494191628686432,0.8465671817744131,-0.28031027255156127,0.6228906921801132,0.4848054912346199,0.028515873263674253,0.45954322571932005,0.5295770829982946
2021-02-16,252,0.6994488927658853,0.6933401304237286,9.239381108215811e-05,0.970573198329008,0.963489375041211,1.0522502500830986,4.553380315140076e-53,1.7664426335879087e-32,0.3606318880291257,0.029491931248504806,0.01735831872207797,-0.014939074074443948,0.9381978029955489,0.9382113221656225,-0.2855282579349371,0.6178687811316999,0.4777331404440437,0.02507492128621002,0.5162379830393169,0.5855452349892075
2021-02-17,252,0.6993186757904162,0.6932072667617661,-2.169371598448105e-05,0.9930940998549068,0.991471056168492,1.0499720487191277,3.771900963092908e-53,1.3147274044029536e-32,0.3621992060981564,0.028908405720276545,0.017193836792456275,-0.011701686782834425,0.9516073422669875,0.952047030510792,-0.31190787273704124,0.5862101067832948,0.43893995923495166,0.024555858913550842,0.525931331659989,0.5957594968861
2021-02-18,252,0.6959144024436605,0.6897338008673122,0.00033607195981831474,0.8937672073689795,0.8678349371562908,1.045466682873812,2.1451380105296952e-52,1.0280003372038021e-31,0.36445515632539927,0.028437842461310422,0.017050688263277297,-0.007747936496840163,0.9680692825699454,0.9682852121758541,-0.3412804530906173,0.5523242663230101,0.4002735160036339,0.0246519121250884,0.525658789512998,0.5933530624653681
2021-02-19,252,0.6918699499046863,0.6856071440084401,0.00012046074347520758,0.9620980925318368,0.9528637256918475,1.0366644155825726,1.0716111836634752e-51,1.0082331151686176e-30,0.37555756761983844,0.02482681320715839,0.014129252020399264,-0.0014600862015039795,0.9940234456606092,0.9940557914228421,-0.3116624543954427,0.5901497902938864,0.4446167422455657,0.0255280667498269,0.5142555886478455,0.5825118187467013
2021-02-22,252,0.6922880384377432,0.6860337302759087,-0.0002168916960608655,0.9319842294583738,0.9164935907423404,1.0387825398585637,1.2197117547608682e-51,2.843349339654481e-31,0.3964456198326045,0.018043337485007346,0.00908603623689924,-0.03318833204186619,0.8649676674022517,0.863856715006912,-0.27380243694781237,0.6376243637917197,0.5033520112524761,0.02686316992296506,0.4938539758381201,0.5651910484774706
2021-02-23,252,0.6964763406422416,0.6903071605739945,-0.0003206777695539454,0.8993532530019804,0.8782975038501655,1.0409060833465729,2.6563025282157523e-52,3.474591807729496e-32,0.39407921560192005,0.01911193488101518,0.009922939313166703,-0.03816417669003522,0.8452309903344468,0.8466892367374224,-0.28425335818730535,0.6251039695854068,0.49177427989453026,0.025470283045756274,0.529985621286353,0.6164740674658958
2021-02-24,252,0.6957196868783433,0.6895351276685535,-0.00015328618171541017,0.951751994541742,0.9413258570931526,1.040898494006342,2.4064275064408015e-52,4.131470330245798e-32,0.3901947974912724,0.02024782516820651,0.01080002299672561,-0.04927792157509192,0.8013460960417745,0.8029150954551687,-0.3087396248629023,0.5960645291047513,0.4557911758795249,0.025473621121576136,0.5292689498675647,0.6154501698268329
2021-02-25,252,0.6958906068980588,0.6897095216724096,-0.00011691137837102974,0.9632324820808967,0.955102585137621,1.036819265136649,7.33953607144153e-52,1.238894865582023e-31,0.3814277784175829,0.022832767704256986,0.011856358949305005,-0.039903160791325304,0.838271699702371,0.8410624628203635,-0.300773858980931,0.6055367151887504,0.4712086032508416,0.0178894811402701,0.6523110058065277,0.7179568757562129
2021-02-26,252,0.6963737836068844,0.6902025190460488,-0.00018858464384979888,0.9406056602463404,0.9280539344985689,1.0347572993173442,1.4541794354998335e-51,7.594886499605721e-31,0.37801888167476794,0.0240678964392663,0.012576320200215818,-0.035633448866949025,0.8548567973361733,0.8558223014632151,-0.28519148008924344,0.6235328926359478,0.4899735541939152,0.013529107487119281,0.7391994448147606,0.796551103068184
2021-03-01,252,0.6976645811900337,0.6915195523524328,-0.00022606331786577936,0.9287918097311446,0.9137324987021233,1.0345299536640065,1.3721562978323363e-51,7.158090726978301e-31,0.3751074807785415,0.025417989576551628,0.013539429955925627,-0.021998782138727246,0.9127924482358435,0.9151163477776799,-0.2660851082139619,0.6492272129796843,0.5263907679800413,0.013016276832867279,0.748028500464495,0.8024885376675086
2021-03-02,252,0.6985717136779155,0.6924451224925072,-0.00020935683669804175,0.9339716368401888,0.9195743684474653,1.0331493858373026,2.0318610974556068e-51,1.1790028261481496e-30,0.38228316887608943,0.022657731213777954,0.01180793295828684,-0.02018577918263731,0.9199379512387729,0.9218967314116685,-0.29112365116953454,0.619979558600673,0.49654191643818557,0.011707242901301082,0.7730930284450903,0.8230275087545907
2021-03-03,252,0.6985685335098393,0.6924418776868686,-0.00011181541476355632,0.9647519985211871,0.9571980867514527,1.035678315146227,6.95947710569704e-52,1.8994106370134507e-31,0.37531558126196435,0.025706458020978342,0.013922164260646049,-0.01857400585542124,0.9272486702902591,0.9306633640195795,-0.2822203468201443,0.6309298588734114,0.5090854387652048,0.01239486975036162,0.7600865227405628,0.8113314187481765
2021-03-04,252,0.69817534190462,0.6920406943823563,5.6491735545306614e-05,0.9821952199053289,0.9783624332062631,1.0342035118586979,1.35653567563732e-51,5.1689787800022115e-31,0.37323958957951664,0.02686743743553005,0.01454022736197351,-0.017101437933778774,0.9330632542326752,0.9361631982809046,-0.23693066241152083,0.685522180756934,0.5772079110883923,0.01213425230536667,0.7654302962022518,0.8156525127989591
2021-03-05,252,0.6980296701584071,0.6918920618282934,1.101971786989734e-05,0.9965229881472907,0.9958076437400258,1.0360236719577034,1.8716838961731257e-51,2.636060171048929e-30,0.375407327051665,0.025937258690290357,0.014055237832304363,-0.016641696487862068,0.9349326078896159,0.9385115471480632,-0.25559865685744576,0.6621131317677384,0.5440511070364253,0.015138937502802634,0.7103301489474326,0.7755766413053701
2021-03-08,252,0.6960378290305034,0.6898597361246193,0.0002148034514448309,0.9332282525528326,0.9213748195356206,1.0533899926484638,4.314394629535562e-52,6.45884001076577e-31,0.3394373257047299,0.0460103675107019,0.0314275017341331,-0.03306669608171553,0.8728025866389413,0.8787827147350271,-0.07141397118801995,0.9047363045284045,0.8638501161939849,0.013194480636628505,0.7494425826101085,0.8032814158345358
2021-03-09,252,0.6856994957804068,0.6793112741499272,0.00016434510035911228,0.9490991423262437,0.9394465348881079,1.0511734682928193,1.5552411554436388e-51,1.902319856738866e-30,0.3173165882850097,0.06336888872018578,0.05265183691832277,-0.046204162294216866,0.8229658651145252,0.8312475363456091,-0.10133208293164242,0.8669949378684498,0.8115168753188086,0.012330427730776193,0.7657675059134177,0.8154270925919405
2021-03-10,252,0.6836779049004822,0.6772485940244757,-2.7484469849619643e-06,0.9991516191102433,0.9989778750725113,1.049231385233068,4.794384348674135e-51,2.418317984637852e-30,0.33965754571127815,0.0490390355899951,0.036408594200261976,-0.04958228435083367,0.8109868857200666,0.8193265358637678,-0.0236116123049519,0.9697635699764733,0.9568980268735521,0.01603407452278315,0.699027582066305,0.7613973562445646
2021-03-11,252,0.6829987501902743,0.6765556353567433,-1.7591747420498283e-05,0.9945774996427463,0.993480100012942,1.0504553931344542,5.880679534527899e-51,6.222000918524053e-30,0.3234207526081118,0.06187110678659473,0.04832961430684241,-0.046111181170681886,0.8239835903337007,0.831270594336831,-0.0008865220868964352,0.9988631785411657,0.9983917028521475,0.015087524916812686,0.7159136173925071,0.7745968079977044
2021-03-12,252,0.5812585306833606,0.5727475252094452,0.00041013356924775345,0.8755219545841698,0.8464547835404046,1.0171662284050211,6.3384446021089e-41,2.1000811593166347e-19,0.3170661494642011,0.06653914970201835,0.056224806602088936,-0.043131392558311554,0.8348545722398978,0.8402717217884885,0.05168395254145569,0.933898620990703,0.9065819175606165,0.01599134457226429,0.6982495825143676,0.7616038210556724
2021-03-15,252,0.5696794283160433,0.5609330752330361,0.0005290234223460935,0.8395044050317059,0.8015668889238774,1.0087760707117743,2.680927878192961e-40,2.8659406371005556e-19,0.28541195321919033,0.10939194407459198,0.09689746146518959,0.007028807232821066,0.9738254112781206,0.9753062983707597,0.003565942566116309,0.9954758345944086,0.993580585757637,0.014703552027853103,0.7215378654112725,0.779634416573701
2021-03-16,252,0.5544230300538358,0.5453665875752551,0.0009139505657565581,0.7267604803366652,0.6646538770755315,1.0055588872088257,2.7028066871188674e-40,2.8117829319300807e-19,0.19900936524577267,0.29060688783271954,0.2999559659487807,0.006549878415427202,0.9755165474419857,0.9767122911632139,-0.14294542163265528,0.8219988035002149,0.7498678380398178,0.014718906556943941,0.7202463334087357,0.7795550984573894
2021-03-17,252,0.5539681458828065,0.5449024577909937,0.0008919658003887273,0.7331093469166141,0.6734153887158945,1.003497738524922,3.3485145401223516e-40,2.7994473404766177e-19,0.2256601628205477,0.24232330749040248,0.25987607191554374,0.03065098768017671,0.8869019621069444,0.8920705090454308,0.014644674025380833,0.9824583942150455,0.9763577704380366,0.016657526330415763,0.6860002106852624,0.7531489624332437
2021-03-18,252,0.5548378425203454,0.5457898311894581,0.0007865428278179764,0.7637559261317857,0.7093263570374337,1.0023769372147473,4.1321902872467756e-40,3.2779870214134484e-19,0.23934075036963443,0.21979484168450864,0.24183068919906503,0.03469022065568628,0.8719745579734764,0.8773134689627294,-0.039120203982786206,0.9538514271672025,0.9384579485829713,0.018521793831874935,0.6547800221076958,0.7284601949497624
2021-03-19,252,0.5411933195984693,0.5318679805659179,0.0008192979072336522,0.7538723821630231,0.6973354140945283,1.001670207923964,1.801389232498748e-38,5.1166042554264e-17,0.23911024279983562,0.22161045556420886,0.2473771975093053,0.035813981315623244,0.8678678261889576,0.8735810199348348,-0.042277323782003204,0.9523120439539791,0.9419733155791624,0.018337755255660868,0.6582126162025972,0.7338272213788753
2021-03-22,252,0.5443969904963835,0.5351367667259848,0.0009089954482912061,0.7280254390432401,0.6664766377276884,1.0027214383271033,4.479825609408891e-39,9.160672849651498e-18,0.21341420496077684,0.2903025130290092,0.3385866997570942,0.043826159797330067,0.8390232778585259,0.8443865117862047,-0.04191748278849558,0.9526831064101109,0.942384643799783,0.01442577132669133,0.7322794229744916,0.7923249641577771
2021-03-23,252,0.5449349930697229,0.5356857043109775,0.0009660911209755135,0.7116752102915396,0.6470581097068568,1.0019108105220713,4.566078598350092e-39,8.65560745802724e-18,0.19795137814276445,0.3312987766530022,0.3895429362554328,0.07830256169820732,0.7278670070428812,0.7386052715719702,-0.0469895972098537,0.9467554740526793,0.9346534142775521,0.011283027200509544,0.7902215844999632,0.8360627542191503
2021-03-24,252,0.5489753244779149,0.5398081562762465,0.0009491845251236731,0.7148554940155982,0.6487453386213974,1.0014497028385052,3.042150266676739e-39,7.827614186474485e-18,0.27732459363779216,0.192624195198603,0.2414331931872904,0.1275419248006694,0.5774600685169897,0.5982996845636769,-0.03895642164904399,0.9557277924308256,0.9454362184855686,0.02245783348412622,0.6040740205974977,0.694165583901042
2021-03-25,252,0.5481175841058187,0.5389329821567499,0.0010934563998512604,0.6735967634790421,0.5987931200091612,0.9996913860417593,3.612969588999958e-39,7.288455738851347e-18,0.27330322527173,0.19915628865039384,0.2486223423677112,0.12165802652130708,0.5981375135186047,0.6195822353587181,-0.03883946289566363,0.9562709127320367,0.946669236048111,0.020920362638572918,0.6284019768520337,0.7121228045506631
2021-03-26,252,0.549715070843249,0.540562938136811,0.0010972022874719833,0.6723451545107665,0.5961831425089285,0.9985873588756025,3.988769922651841e-39,6.150192853899466e-18,0.2809008821266147,0.19692699423041812,0.2570290775159356,0.11942271590965531,0.6054074919133292,0.6259975544215044,-0.06842959087162644,0.9252057465798432,0.911830464610409,0.021897122073767452,0.6154451090827151,0.7021137655848212
2021-03-29,252,0.5502014426611025,0.5410591955607185,0.0010786118321242403,0.6783275619976161,0.6023960845254193,1.0025339429939122,1.7748994413539953e-39,3.0127290905728995e-18,0.29789966802978063,0.17699747338715324,0.23791995362864649,0.12135356190321567,0.6012155011456435,0.6245117873808923,0.006110141517612466,0.9935138294204893,0.9924957241935711,0.024766333560622508,0.5689672796627379,0.6626441039797234
2021-03-30,252,0.5501432915034534,0.5409998624689708,0.0011043917830250492,0.6710193234966724,0.5937157273889304,1.0017293152916622,2.016733483607449e-39,3.580175156302283e-18,0.30469720673270567,0.16982821740058046,0.23217247949599706,0.12445389744506485,0.5912634192602322,0.6125573079984473,0.03691726603842361,0.9613993167037981,0.9556856372155216,0.024607436118524097,0.5709824431068143,0.663886135478088
2021-03-31,252,0.54960638509273,0.540452043326322,0.0011771908947017958,0.6512255213973823,0.5690395053605595,1.0000591119722924,2.6204086218433842e-39,4.273796590011238e-18,0.3192631576293146,0.1518082258361786,0.2117685875639408,0.1483833061543509,0.5243378312558283,0.551437048313433,0.06846468008240243,0.928706831917949,0.9184739540338939,0.02660375617745768,0.5421925560489109,0.6419511619366705
2021-04-01,252,0.5492223799411371,0.5400602331919733,0.0012619408282049187,0.6287106207985608,0.5459981285851445,0.9984782265756236,4.444985822552142e-39,6.437537419337441e-18,0.32025111737531964,0.1591980683348667,0.229169102452927,0.15130817190286733,0.5166973762849358,0.5452116405390275,0.05309932767400577,0.9448872447626744,0.9372890849247786,0.02506993777904931,0.5667374506038307,0.6598679078679879
2021-04-05,252,0.5465068518703012,0.5372895114611611,0.0013956155566538148,0.5946568780381241,0.5084690936324698,0.9962834833632286,9.10030373429168e-39,8.40395468192557e-18,0.35261456876276465,0.12088909945091461,0.18143098101995692,0.12818630549291854,0.5916848097279241,0.6158957891594198,-0.0426404395448864,0.9565053440764418,0.9503852464666815,0.031659253416814394,0.47089897007645853,0.5756164444531204
2021-04-06,252,0.5464318931816767,0.5372130292219548,0.0013752556077533218,0.6007640301195744,0.5174824972760794,0.9956995381526422,9.048701886440904e-39,9.440606536154843e-18,0.36458427468618426,0.1127240283335463,0.18332297449056056,0.12412251347647157,0.6044702171228999,0.6246187480371708,-0.0804735997538162,0.9182440371085876,0.9057520762749862,0.03443862691772348,0.4389059785115088,0.5542856755563883
2021-04-07,252,0.5408839135606291,0.5315522857874713,0.0011779823073081609,0.651104755125518,0.5787357769225675,0.9932982172724812,5.351707520101977e-39,7.528913043493139e-18,0.21939118042247951,0.36618847478400374,0.42655026150801234,0.07111058253660524,0.7667208854061325,0.7827026380158549,-0.300604191636271,0.7026839282893547,0.6463736753225368,0.018827026907659115,0.6771987641499162,0.7558101217054647
2021-04-08,252,0.5415192976142553,0.5322005841511305,0.001271540724788539,0.625667232496109,0.548254329938183,0.9931554358044217,5.52959942495356e-39,7.560059648638707e-18,0.2194864119441886,0.36594186286523234,0.42551736770514126,0.0651940665237038,0.7864153241504644,0.8012113380159882,-0.35602549998110444,0.6549003059277076,0.5942069103954567,0.019504128746554782,0.6662407500422161,0.7466833732397362
2021-04-09,252,0.5413702457909544,0.5320485028192259,0.0011832973665260311,0.6494871981004755,0.5765697651251047,0.9931529672734773,5.269162539830574e-39,7.302437068845156e-18,0.20847391616567273,0.3921849283945267,0.45283918754393704,0.0661813638591236,0.7830540254494833,0.7978613559491263,-0.3793348474375048,0.6343680908720778,0.5703283206868375,0.019164363363358534,0.671642342156741,0.7512468142118804
2021-04-12,252,0.5416041083311668,0.5322871186631011,0.0012641981158826128,0.6276272337675239,0.5518246527263273,0.9919690227867144,7.022632356970076e-39,6.84898517295481e-18,0.20541405906879454,0.3991777460732524,0.4597079613393854,0.0830381895910346,0.7353429521755337,0.7573592708209518,-0.3861549472379588,0.6282460477792482,0.5639450083207272,0.01852594269160405,0.6821648621850147,0.7584877267604088
